Table Name,Entity/Table Owner,Column Name,Domain,Column Datatype,Column Null Option,Primary Key,Restricted,PII,HashKey
artifact_hit,dbo,is_slow_hit,,char(1),NULL,No,,,
artifact_hit,dbo,output_size,,"numeric(20,0)",NULL,No,,,
artifact_hit,dbo,was_error,,char(1),NULL,No,,,
artifact_hit,dbo,error_message,,text,NULL,No,,,
artifact_hit,dbo,request_url,,text,NULL,No,,,
artifact_hit,dbo,referrer_url,,text,NULL,No,,,
artifact_hit,dbo,server_ip_address,,varchar(40),NULL,No,,,
artifact_hit,dbo,server_host_name,,text,NULL,No,,,
artifact_hit,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_classification_appl,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
party_classification_appl,dbo,party_classification_id,,varchar(40),NOT NULL,Yes,,,Yes
party_classification_appl,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
party_classification_appl,dbo,thru_date,,datetime,NULL,No,,,
party_classification_appl,dbo,last_updated_stamp,,datetime,NULL,No,,,
wiki_page_work_effort,dbo,wiki_page_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_work_effort,dbo,work_effort_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page_work_effort,dbo,last_updated_stamp,,datetime,NULL,No,,,
market_segment_geo,dbo,market_segment_id,,varchar(40),NOT NULL,Yes,,,Yes
market_segment_geo,dbo,geo_id,,varchar(40),NOT NULL,Yes,,,Yes
market_segment_geo,dbo,last_updated_stamp,,datetime,NULL,No,,,
tax_authority_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
tax_authority_party,dbo,tax_authority_id,,varchar(40),NOT NULL,Yes,,,Yes
tax_authority_party,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
tax_authority_party,dbo,thru_date,,datetime,NULL,No,,,
tax_authority_party,dbo,party_tax_id,,varchar(63),NULL,No,,,
tax_authority_party,dbo,is_exempt,,char(1),NULL,No,,,
tax_authority_party,dbo,is_nexus,,char(1),NULL,No,,,
tax_authority_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
geo_point,dbo,geo_point_id,,varchar(40),NOT NULL,Yes,,,Yes
geo_point,dbo,geo_point_type_enum_id,,varchar(40),NULL,No,,,
geo_point,dbo,description,,text,NULL,No,,,
geo_point,dbo,data_source_id,,varchar(40),NULL,No,,,
geo_point,dbo,latitude,,float,NULL,No,,,
geo_point,dbo,longitude,,float,NULL,No,,,
geo_point,dbo,elevation,,float,NULL,No,,,
geo_point,dbo,elevation_uom_id,,varchar(40),NULL,No,,,
geo_point,dbo,information,,text,NULL,No,,,
geo_point,dbo,last_updated_stamp,,datetime,NULL,No,,,
service_job,dbo,job_name,,varchar(63),NOT NULL,Yes,,,Yes
service_job,dbo,description,,text,NULL,No,,,
service_job,dbo,service_name,,text,NULL,No,,,
service_job,dbo,transaction_timeout,,"numeric(20,0)",NULL,No,,,
service_job,dbo,topic,,text,NULL,No,,,
service_job,dbo,local_only,,char(1),NULL,No,,,
service_job,dbo,cron_expression,,varchar(63),NULL,No,,,
service_job,dbo,from_date,,datetime,NULL,No,,,
service_job,dbo,thru_date,,datetime,NULL,No,,,
service_job,dbo,repeat_count,,"numeric(20,0)",NULL,No,,,
service_job,dbo,paused,,char(1),NULL,No,,,
service_job,dbo,expire_lock_time,,"numeric(20,0)",NULL,No,,,
service_job,dbo,min_retry_time,,"numeric(20,0)",NULL,No,,,
service_job,dbo,last_updated_stamp,,datetime,NULL,No,,,
entity_sync,dbo,entity_sync_id,,varchar(40),NOT NULL,Yes,,,Yes
entity_sync,dbo,description,,text,NULL,No,,,
entity_sync,dbo,status_id,,varchar(40),NULL,No,,,
entity_sync,dbo,last_start_date,,datetime,NULL,No,,,
entity_sync,dbo,last_successful_sync_time,,datetime,NULL,No,,,
entity_sync,dbo,sync_split_millis,,"numeric(20,0)",NULL,No,,,
entity_sync,dbo,record_threshold,,"numeric(20,0)",NULL,No,,,
entity_sync,dbo,delay_buffer_millis,,"numeric(20,0)",NULL,No,,,
entity_sync,dbo,target_server_url,,text,NULL,No,,,
entity_sync,dbo,target_username,,text,NULL,No,,,
entity_sync,dbo,target_password,,text,NULL,No,,,
entity_sync,dbo,target_path,,text,NULL,No,,,
entity_sync,dbo,keep_remove_info_hours,,"numeric(26,6)",NULL,No,,,
entity_sync,dbo,for_pull,,char(1),NULL,No,,,
entity_sync,dbo,last_updated_stamp,,datetime,NULL,No,,,
requirement,dbo,requirement_id,,varchar(40),NOT NULL,Yes,,,Yes
requirement,dbo,requirement_type_enum_id,,varchar(40),NULL,No,,,
requirement,dbo,status_id,,varchar(40),NULL,No,,,
requirement,dbo,facility_id,,varchar(40),NULL,No,,,
requirement,dbo,deliverable_id,,varchar(40),NULL,No,,,
requirement,dbo,asset_id,,varchar(40),NULL,No,,,
requirement,dbo,product_id,,varchar(40),NULL,No,,,
requirement,dbo,description,,text,NULL,No,,,
requirement,dbo,requirement_start_date,,datetime,NULL,No,,,
requirement,dbo,required_by_date,,datetime,NULL,No,,,
requirement,dbo,estimated_budget,,"numeric(24,4)",NULL,No,,,
requirement,dbo,quantity,,"numeric(26,6)",NULL,No,,,
requirement,dbo,use_case,,text,NULL,No,,,
requirement,dbo,reason,,text,NULL,No,,,
requirement,dbo,last_updated_stamp,,datetime,NULL,No,,,
database_host,dbo,database_host_id,,varchar(40),NOT NULL,Yes,,,Yes
database_host,dbo,database_type_id,,varchar(40),NULL,No,,,
database_host,dbo,host_address,,text,NULL,No,,,
database_host,dbo,host_port,,"numeric(20,0)",NULL,No,,,
database_host,dbo,instance_address,,text,NULL,No,,,
database_host,dbo,admin_user,,varchar(63),NULL,No,,,
database_host,dbo,admin_password,,text,NULL,No,,,
database_host,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_feature_appl,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_feature_appl,dbo,product_feature_id,,varchar(40),NOT NULL,Yes,,,Yes
product_feature_appl,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
product_feature_appl,dbo,thru_date,,datetime,NULL,No,,,
product_feature_appl,dbo,appl_type_enum_id,,varchar(40),NULL,No,,,
product_feature_appl,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
product_feature_appl,dbo,amount,,"numeric(26,6)",NULL,No,,,
product_feature_appl,dbo,recurring_amount,,"numeric(26,6)",NULL,No,,,
product_feature_appl,dbo,feature_product_id,,varchar(40),NULL,No,,,
product_feature_appl,dbo,last_updated_stamp,,datetime,NULL,No,,,
requirement_party,dbo,requirement_id,,varchar(40),NOT NULL,Yes,,,Yes
requirement_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
requirement_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
requirement_party,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
requirement_party,dbo,thru_date,,datetime,NULL,No,,,
requirement_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
db_form,dbo,form_id,,varchar(40),NOT NULL,Yes,,,Yes
db_form,dbo,purpose_enum_id,,varchar(40),NULL,No,,,
db_form,dbo,is_list_form,,char(1),NULL,No,,,
db_form,dbo,modify_xml_screen_form,,text,NULL,No,,,
db_form,dbo,description,,text,NULL,No,,,
db_form,dbo,comments,,text,NULL,No,,,
db_form,dbo,print_template_location,,text,NULL,No,,,
db_form,dbo,acro_form_location,,text,NULL,No,,,
db_form,dbo,print_font_size,,varchar(63),NULL,No,,,
db_form,dbo,print_font_family,,varchar(63),NULL,No,,,
db_form,dbo,print_container_width,,varchar(63),NULL,No,,,
db_form,dbo,print_container_height,,varchar(63),NULL,No,,,
db_form,dbo,print_repeat_count,,"numeric(20,0)",NULL,No,,,
db_form,dbo,print_repeat_new_page,,char(1),NULL,No,,,
db_form,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_feature_iactn,dbo,product_feature_id,,varchar(40),NOT NULL,Yes,,,Yes
product_feature_iactn,dbo,to_product_feature_id,,varchar(40),NOT NULL,Yes,,,Yes
product_feature_iactn,dbo,iactn_type_enum_id,,varchar(40),NULL,No,,,
product_feature_iactn,dbo,product_id,,varchar(40),NULL,No,,,
product_feature_iactn,dbo,quantity,,"numeric(26,6)",NULL,No,,,
product_feature_iactn,dbo,amount,,"numeric(26,6)",NULL,No,,,
product_feature_iactn,dbo,last_updated_stamp,,datetime,NULL,No,,,
billing_account_term,dbo,billing_account_term_id,,varchar(40),NOT NULL,Yes,,,Yes
billing_account_term,dbo,billing_account_id,,varchar(40),NULL,No,,,
billing_account_term,dbo,term_type_enum_id,,varchar(40),NULL,No,,,
billing_account_term,dbo,term_value,,"numeric(26,6)",NULL,No,,,
billing_account_term,dbo,term_uom_id,,varchar(40),NULL,No,,,
billing_account_term,dbo,last_updated_stamp,,datetime,NULL,No,,,
payment_plan,dbo,payment_plan_id,,varchar(40),NOT NULL,Yes,,,Yes
payment_plan,dbo,from_payment_method_id,,varchar(40),NULL,No,,,
payment_plan,dbo,to_payment_method_id,,varchar(40),NULL,No,,,
payment_plan,dbo,amount_type_enum_id,,varchar(40),NULL,No,,,
payment_plan,dbo,fixed_amount,,"numeric(26,6)",NULL,No,,,
payment_plan,dbo,date_type_enum_id,,varchar(40),NULL,No,,,
payment_plan,dbo,day_of_month,,"numeric(20,0)",NULL,No,,,
payment_plan,dbo,order_id,,varchar(40),NULL,No,,,
payment_plan,dbo,from_date,,datetime,NULL,No,,,
payment_plan,dbo,to_date,,datetime,NULL,No,,,
payment_plan,dbo,last_updated_stamp,,datetime,NULL,No,,,
agreement_item_geo,dbo,agreement_id,,varchar(40),NOT NULL,Yes,,,Yes
agreement_item_geo,dbo,agreement_item_seq_id,,varchar(40),NOT NULL,Yes,,,Yes
agreement_item_geo,dbo,geo_id,,varchar(40),NOT NULL,Yes,,,Yes
agreement_item_geo,dbo,last_updated_stamp,,datetime,NULL,No,,,
order_promo_code,dbo,order_id,,varchar(40),NOT NULL,Yes,,,Yes
order_promo_code,dbo,promo_code_id,,varchar(40),NOT NULL,Yes,,,Yes
order_promo_code,dbo,last_updated_stamp,,datetime,NULL,No,,,
user_password_history,dbo,user_id,,varchar(40),NOT NULL,Yes,,,Yes
user_password_history,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
user_password_history,dbo,password,,text,NULL,No,,,
user_password_history,dbo,password_salt,,text,NULL,No,,,
user_password_history,dbo,password_hash_type,,varchar(63),NULL,No,,,
user_password_history,dbo,last_updated_stamp,,datetime,NULL,No,,,
invoice_email_message,dbo,invoice_id,,varchar(40),NOT NULL,Yes,,,Yes
invoice_email_message,dbo,email_message_id,,varchar(40),NOT NULL,Yes,,,Yes
invoice_email_message,dbo,last_updated_stamp,,datetime,NULL,No,,,
subscreens_item,dbo,screen_location,,nvarchar(80),NOT NULL,Yes,,,Yes
subscreens_item,dbo,subscreen_name,,nvarchar(80),NOT NULL,Yes,,,Yes
subscreens_item,dbo,user_group_id,,varchar(40),NOT NULL,Yes,,,Yes
subscreens_item,dbo,subscreen_location,,text,NULL,No,,,
subscreens_item,dbo,menu_title,,text,NULL,No,,,
subscreens_item,dbo,menu_index,,"numeric(20,0)",NULL,No,,,
subscreens_item,dbo,menu_include,,char(1),NULL,No,,,
subscreens_item,dbo,make_default,,char(1),NULL,No,,,
subscreens_item,dbo,no_sub_path,,char(1),NULL,No,,,
subscreens_item,dbo,last_updated_stamp,,datetime,NULL,No,,,
finworksheetacctadjustment,dbo,financial_worksheet_id,,varchar(40),NOT NULL,Yes,,,Yes
finworksheetacctadjustment,dbo,account_id,,varchar(255),NOT NULL,Yes,,,Yes
finworksheetacctadjustment,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
finworksheetacctadjustment,dbo,thru_date,,datetime,NULL,No,,,
finworksheetacctadjustment,dbo,adjuster_user_id,,varchar(40),NULL,No,,,
finworksheetacctadjustment,dbo,adjustment_reason_enum_id,,varchar(40),NULL,No,,,
finworksheetacctadjustment,dbo,adjustment_note,,text,NULL,No,,,
finworksheetacctadjustment,dbo,secured,,char(1),NULL,No,,,
finworksheetacctadjustment,dbo,include,,char(1),NULL,No,,,
finworksheetacctadjustment,dbo,adjusted_balance,,"numeric(25,5)",NULL,No,,,
finworksheetacctadjustment,dbo,adjusted_payment,,"numeric(25,5)",NULL,No,,,
finworksheetacctadjustment,dbo,last_updated_stamp,,datetime,NULL,No,,,
salesfunnel_config_store,dbo,product_store_id,,varchar(40),NOT NULL,Yes,,,Yes
salesfunnel_config_store,dbo,salesfunnel_config_id,,varchar(40),NULL,No,,,
salesfunnel_config_store,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
salesfunnel_config_store,dbo,thru_date,,datetime,NULL,No,,,
salesfunnel_config_store,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
salesfunnel_config_store,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_subscription_resource,dbo,product_id,,varchar(40),NOT NULL,Yes,,,Yes
product_subscription_resource,dbo,subscription_resource_id,,varchar(40),NOT NULL,Yes,,,Yes
product_subscription_resource,dbo,from_date,,datetime,NOT NULL,Yes,,,Yes
product_subscription_resource,dbo,thru_date,,datetime,NULL,No,,,
product_subscription_resource,dbo,purchase_from_date,,datetime,NULL,No,,,
product_subscription_resource,dbo,purchase_thru_date,,datetime,NULL,No,,,
product_subscription_resource,dbo,available_time,,"numeric(20,0)",NULL,No,,,
product_subscription_resource,dbo,available_time_uom_id,,varchar(40),NULL,No,,,
product_subscription_resource,dbo,use_count_limit,,"numeric(20,0)",NULL,No,,,
product_subscription_resource,dbo,use_time,,"numeric(20,0)",NULL,No,,,
product_subscription_resource,dbo,use_time_uom_id,,varchar(40),NULL,No,,,
product_subscription_resource,dbo,use_role_type_id,,varchar(40),NULL,No,,,
product_subscription_resource,dbo,last_updated_stamp,,datetime,NULL,No,,,
credit_bureau_decline_reason,dbo,credit_bureau_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
credit_bureau_decline_reason,dbo,score_factor_code,,varchar(63),NOT NULL,Yes,,,Yes
credit_bureau_decline_reason,dbo,universal_score_model,,varchar(63),NOT NULL,Yes,,,Yes
credit_bureau_decline_reason,dbo,decline_reason_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
credit_bureau_decline_reason,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_category_gl_account,dbo,product_category_id,,varchar(40),NOT NULL,Yes,,,Yes
product_category_gl_account,dbo,organization_party_id,,varchar(40),NOT NULL,Yes,,,Yes
product_category_gl_account,dbo,gl_account_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
product_category_gl_account,dbo,gl_account_id,,varchar(40),NULL,No,,,
product_category_gl_account,dbo,contra_gl_account_id,,varchar(40),NULL,No,,,
product_category_gl_account,dbo,last_updated_stamp,,datetime,NULL,No,,,
asset_maintenance_content,dbo,asset_maintenance_id,,varchar(40),NOT NULL,Yes,,,Yes
asset_maintenance_content,dbo,content_date,,datetime,NOT NULL,Yes,,,Yes
asset_maintenance_content,dbo,content_type_enum_id,,varchar(40),NULL,No,,,
asset_maintenance_content,dbo,content_location,,text,NULL,No,,,
asset_maintenance_content,dbo,description,,text,NULL,No,,,
asset_maintenance_content,dbo,user_id,,varchar(40),NULL,No,,,
asset_maintenance_content,dbo,last_updated_stamp,,datetime,NULL,No,,,
party_setting,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
party_setting,dbo,party_setting_type_id,,varchar(40),NOT NULL,Yes,,,Yes
party_setting,dbo,setting_value,,text,NULL,No,,,
party_setting,dbo,last_updated_stamp,,datetime,NULL,No,,,
work_effort_content,dbo,work_effort_content_id,,varchar(40),NOT NULL,Yes,,,Yes
work_effort_content,dbo,work_effort_id,,varchar(40),NULL,No,,,
work_effort_content,dbo,content_location,,text,NULL,No,,,
work_effort_content,dbo,content_type_enum_id,,varchar(40),NULL,No,,,
work_effort_content,dbo,description,,text,NULL,No,,,
work_effort_content,dbo,content_date,,datetime,NULL,No,,,
work_effort_content,dbo,user_id,,varchar(40),NULL,No,,,
work_effort_content,dbo,last_updated_stamp,,datetime,NULL,No,,,
oidc_authentication_client,dbo,client_id,,varchar(40),NOT NULL,Yes,,,Yes
oidc_authentication_client,dbo,id,,varchar(63),NULL,No,,,
oidc_authentication_client,dbo,secret,,varchar(63),NULL,No,,,
oidc_authentication_client,dbo,discovery_uri,,text,NULL,No,,,
oidc_authentication_client,dbo,preferred_jws_algorithm,,varchar(63),NULL,No,,,
oidc_authentication_client,dbo,use_nonce,,char(1),NULL,No,,,
oidc_authentication_client,dbo,last_updated_stamp,,datetime,NULL,No,,,
timesheet_party,dbo,timesheet_id,,varchar(40),NOT NULL,Yes,,,Yes
timesheet_party,dbo,party_id,,varchar(40),NOT NULL,Yes,,,Yes
timesheet_party,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
timesheet_party,dbo,last_updated_stamp,,datetime,NULL,No,,,
gl_account_type_default,dbo,gl_account_type_enum_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_account_type_default,dbo,organization_party_id,,varchar(40),NOT NULL,Yes,,,Yes
gl_account_type_default,dbo,gl_account_id,,varchar(40),NULL,No,,,
gl_account_type_default,dbo,last_updated_stamp,,datetime,NULL,No,,,
shipment_email_message,dbo,shipment_id,,varchar(40),NOT NULL,Yes,,,Yes
shipment_email_message,dbo,email_message_id,,varchar(40),NOT NULL,Yes,,,Yes
shipment_email_message,dbo,last_updated_stamp,,datetime,NULL,No,,,
facility_gl_appl,dbo,facility_id,,varchar(40),NOT NULL,Yes,,,Yes
facility_gl_appl,dbo,gl_account_id,,varchar(40),NOT NULL,Yes,,,Yes
facility_gl_appl,dbo,last_updated_stamp,,datetime,NULL,No,,,
role_type,dbo,role_type_id,,varchar(40),NOT NULL,Yes,,,Yes
role_type,dbo,parent_type_id,,varchar(40),NULL,No,,,
role_type,dbo,description,,text,NULL,No,,,
role_type,dbo,last_updated_stamp,,datetime,NULL,No,,,
db_resource,dbo,resource_id,,varchar(40),NOT NULL,Yes,,,Yes
db_resource,dbo,parent_resource_id,,varchar(40),NULL,No,,,
db_resource,dbo,filename,,nvarchar(80),NULL,No,,,
db_resource,dbo,is_file,,char(1),NULL,No,,,
db_resource,dbo,last_updated_stamp,,datetime,NULL,No,,,
product_parameter,dbo,product_parameter_id,,varchar(40),NOT NULL,Yes,,,Yes
product_parameter,dbo,description,,text,NULL,No,,,
product_parameter,dbo,uom_dimension_type_id,,varchar(40),NULL,No,,,
product_parameter,dbo,product_id_type_enum_id,,varchar(40),NULL,No,,,
product_parameter,dbo,last_updated_stamp,,datetime,NULL,No,,,
budget_scenario,dbo,budget_scenario_id,,varchar(40),NOT NULL,Yes,,,Yes
budget_scenario,dbo,description,,text,NULL,No,,,
budget_scenario,dbo,last_updated_stamp,,datetime,NULL,No,,,
payroll_allowance,dbo,payroll_allowance_id,,varchar(40),NOT NULL,Yes,,,Yes
payroll_allowance,dbo,tax_authority_id,,varchar(40),NULL,No,,,
payroll_allowance,dbo,time_period_type_id,,varchar(40),NULL,No,,,
payroll_allowance,dbo,from_date,,datetime,NULL,No,,,
payroll_allowance,dbo,thru_date,,datetime,NULL,No,,,
payroll_allowance,dbo,amount_type_enum_id,,varchar(40),NULL,No,,,
payroll_allowance,dbo,amount,,"numeric(24,4)",NULL,No,,,
payroll_allowance,dbo,last_updated_stamp,,datetime,NULL,No,,,
app_instance_host_config,dbo,app_instance_id,,varchar(40),NOT NULL,Yes,,,Yes
app_instance_host_config,dbo,host_config_name,,nvarchar(80),NOT NULL,Yes,,,Yes
app_instance_host_config,dbo,host_config_value,,text,NULL,No,,,
app_instance_host_config,dbo,type,,varchar(63),NULL,No,,,
app_instance_host_config,dbo,last_updated_stamp,,datetime,NULL,No,,,
ownership_pod_scenario,dbo,scenario_id,,varchar(40),NOT NULL,Yes,,,Yes
ownership_pod_scenario,dbo,supported,,char(1),NULL,No,,,
ownership_pod_scenario,dbo,scenario_description,,text,NULL,No,,,
ownership_pod_scenario,dbo,scenario_notes,,text,NULL,No,,,
ownership_pod_scenario,dbo,jurisdiction_geo_id,,varchar(63),NULL,No,,,
ownership_pod_scenario,dbo,ownership,,text,NULL,No,,,
ownership_pod_scenario,dbo,ownership_type_enum_id,,varchar(63),NULL,No,,,
ownership_pod_scenario,dbo,ownership_enum_documentation,,text,NULL,No,,,
ownership_pod_scenario,dbo,ownership_notes,,text,NULL,No,,,
ownership_pod_scenario,dbo,beneficiary_type_enum_id,,varchar(63),NULL,No,,,
ownership_pod_scenario,dbo,beneficiary_enum_documentation,,text,NULL,No,,,
ownership_pod_scenario,dbo,beneficiary_notes,,text,NULL,No,,,
ownership_pod_scenario,dbo,authorized_signer,,char(1),NULL,No,,,
ownership_pod_scenario,dbo,authorized_signer_notes,,text,NULL,No,,,
ownership_pod_scenario,dbo,account_type_enum_id,,varchar(63),NULL,No,,,
ownership_pod_scenario,dbo,account_type_enum_documentation,,text,NULL,No,,,
ownership_pod_scenario,dbo,entity_type_enum_id,,text,NULL,No,,,
ownership_pod_scenario,dbo,entity_type_enum_documentation,,text,NULL,No,,,
ownership_pod_scenario,dbo,purpose_type_enum_id,,varchar(63),NULL,No,,,
ownership_pod_scenario,dbo,purpose_type_enum_documentation,,text,NULL,No,,,
ownership_pod_scenario,dbo,last_updated_stamp,,datetime,NULL,No,,,
wiki_page,dbo,wiki_page_id,,varchar(40),NOT NULL,Yes,,,Yes
wiki_page,dbo,wiki_space_id,,varchar(40),NULL,No,,,
wiki_page,dbo,page_path,,nvarchar(120),NULL,No,,,
wiki_page,dbo,parent_wiki_page_id,,varchar(40),NULL,No,,,
wiki_page,dbo,sequence_num,,"numeric(20,0)",NULL,No,,,
wiki_page,dbo,created_by_user_id,,varchar(40),NULL,No,,,
wiki_page,dbo,published_version_name,,varchar(63),NULL,No,,,
wiki_page,dbo,restrict_view,,char(1),NULL,No,,,
wiki_page,dbo,restrict_update,,char(1),NULL,No,,,
wiki_page,dbo,last_updated_stamp,,datetime,NULL,No,,,
localized_entity_field,dbo,entity_name,,nvarchar(80),NOT NULL,Yes,,,Yes
localized_entity_field,dbo,field_name,,nvarchar(80),NOT NULL,Yes,,,Yes
localized_entity_field,dbo,pk_value,,nvarchar(80),NOT NULL,Yes,,,Yes
localized_entity_field,dbo,locale,,varchar(63),NOT NULL,Yes,,,Yes
localized_entity_field,dbo,localized,,text,NULL,No,,,
localized_entity_field,dbo,last_updated_stamp,,datetime,NULL,No,,,
