Table Name,Column Name,Column Datatype,Column Null Option,Primary Key
GF_TLR_RES_FLD_FC_PNT,CONTACTROLEID,int,NOT NULL,Yes
GF_TLR_RES_FLD_FC_PNT,ROLE_TYPE,nvarchar(8),NULL,
GF_TLR_RES_FLD_FC_PNT,CONTACT_TYPE,nvarchar(8),NULL,
GF_TLR_RES_FLD_FC_PNT,TYPE_OTHER_DESC,nvarchar(35),NULL,
GF_TLR_RES_FLD_FC_PNT,VALUE,nvarchar(35),NULL,
GF_TLR_RES_FLD_FC_PNT,PREFERENCE_INDC,nchar(1),NULL,
GF_TLR_RES_FLD_FULCNT,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_FLD_FULCNT,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_FLD_FULCNT,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLD_FULCNT,FLOODRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLD_FULCNT,FULPARTYID,smallint,NOT NULL,Yes
GF_TLR_RES_FLD_FULCNT,FULCONTACTID,int,NOT NULL,Yes
GF_TLR_RES_FLD_FULCNT,NAME,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_BOR,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_FLOOD_BOR,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_FLOOD_BOR,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_BOR,FLOODRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_BOR,BORROWERCTR,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_BOR,FIRST_NAME,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_BOR,MIDDLE_NAME,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_BOR,LAST_NAME,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_BOR,NAME_SUFFIX,nvarchar(20),NULL,
GF_TLR_RES_FLOOD_BOR,UNPARSED_NAME,nvarchar(90),NULL,
GF_TLR_RES_FLOOD_BOR,ADDR1,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_BOR,ADDR2,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_BOR,CITY,nvarchar(25),NULL,
GF_TLR_RES_FLOOD_BOR,STATE,nvarchar(2),NULL,
GF_TLR_RES_FLOOD_BOR,ZIP,nvarchar(10),NULL,
GF_TLR_RES_FLOOD_BOR,COUNTY,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_BOR,COUNTRY,nvarchar(30),NULL,
GF_TLR_RES_FLOOD_FUL,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_FLOOD_FUL,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_FLOOD_FUL,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_FUL,FLOODRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_FUL,FULPARTYID,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_FUL,NAME,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_FUL,ADDRESS1,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_FUL,ADDRESS2,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_FUL,CITY,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_FUL,STATE,nvarchar(2),NULL,
GF_TLR_RES_FLOOD_FUL,POSTAL_CODE,nvarchar(10),NULL,
GF_TLR_RES_FLOOD_FUL,COUNTY,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_PROP,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_FLOOD_PROP,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_FLOOD_PROP,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_PROP,FLOODRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_PROP,PROPERTYCTR,int,NOT NULL,Yes
GF_TLR_RES_FLOOD_PROP,PROP_ADDR1,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_ADDR2,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_CITY,nvarchar(25),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_STATE,nvarchar(2),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_ZIP,nvarchar(10),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_COUNTY,nvarchar(35),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_TITLE_CAT_TYPE,nvarchar(8),NULL,
GF_TLR_RES_FLOOD_PROP,ASSESSORS_PARCEL_ID,nvarchar(50),NULL,
GF_TLR_RES_FLOOD_PROP,COUNTY_FIPS_CODE,nvarchar(3),NULL,
GF_TLR_RES_FLOOD_PROP,STATE_FIPS_CODE,nvarchar(2),NULL,
GF_TLR_RES_FLOOD_PROP,CENSUS_TRACT_ID,nvarchar(8),NULL,
GF_TLR_RES_FLOOD_PROP,MSA_ID,nvarchar(6),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_LOT_ID,nvarchar(20),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_BLOCK_ID,nvarchar(20),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_SECTION_ID,nvarchar(20),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_SUBDIV_ID,nvarchar(20),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_TOWNSHIP_ID,nvarchar(20),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_RANGE_ID,nvarchar(20),NULL,
GF_TLR_RES_FLOOD_PROP,PROP_LEGAL_DES_TYPE,nvarchar(8),NULL,
GF_TLR_RES_FLOOD_PROP,TYPE_OTHER_LEGAL_DES,nvarchar(80),NULL,
GF_TLR_RES_FLOOD_PROP,LEGAL_DES_DBID,nchar(5),NULL,
GF_TLR_RES_FLOOD_PROP,LEGAL_DES_SERL,int,NULL,
GF_TLR_RES_INQUIRY_FILE_REF,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_INQUIRY_FILE_REF,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_INQUIRY_FILE_REF,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_INQUIRY_FILE_REF,INQUIRYID,int,NOT NULL,Yes
GF_TLR_RES_INQUIRY_FILE_REF,CREDITFILEID,int,NOT NULL,Yes
GF_TLR_RES_INQUIRY_FILE_REF,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_INQUIRY_FILE_REF,CREDIT_FILE_IDENTENT,nvarchar(35),NULL,
GF_TLR_RES_LANDLORD,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LANDLORD,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LANDLORD,CREDITRESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_LANDLORD,RESIDENCEID,int,NOT NULL,Yes
GF_TLR_RES_LANDLORD,NAME,nvarchar(35),NULL,
GF_TLR_RES_LANDLORD,STREET_ADDRESS,nvarchar(35),NULL,
GF_TLR_RES_LANDLORD,STREET_ADDRESS2,nvarchar(35),NULL,
GF_TLR_RES_LANDLORD,CITY,nvarchar(35),NULL,
GF_TLR_RES_LANDLORD,STATE,nvarchar(2),NULL,
GF_TLR_RES_LANDLORD,POSTAL_CODE,nvarchar(9),NULL,
GF_TLR_RES_LANDLORD,VERIFY_BY_NAME,nvarchar(35),NULL,
GF_TLR_RES_LANDLORD,VERIFY_COMMENT,nvarchar(80),NULL,
GF_TLR_RES_LANDLORD,VERIFY_DATE,datetime,NULL,
GF_TLR_RES_LANDLORD,VERIFY_STATUS_TYPE,nvarchar(8),NULL,
GF_TLR_RES_LANDLORD,BNUM,smallint,NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,RESIDENCEID,int,NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,BNUM,smallint,NULL,
GF_TLR_RES_LANDLORD_CNTCT_PNT,CONTACTID,int,NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,CONTACTROLEID,int,NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LANDLORD_CNTCT_PNT,ROLE_TYPE,nvarchar(8),NULL,
GF_TLR_RES_LANDLORD_CNTCT_PNT,CONTACT_TYPE,nvarchar(8),NULL,
GF_TLR_RES_LANDLORD_CNTCT_PNT,TYPE_OTHER_DESC,nvarchar(80),NULL,
GF_TLR_RES_LANDLORD_CNTCT_PNT,VALUE,nvarchar(35),NULL,
GF_TLR_RES_LANDLORD_CNTCT_PNT,PREFERENCE_INDC,nchar(1),NULL,
GF_TLR_RES_LIAB_CONTACT_POINT,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,LIABILITYID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,CREDITORID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,CONTACTID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,CONTACTPOINTID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LIAB_CONTACT_POINT,ROLE_TYPE,nvarchar(8),NULL,
GF_TLR_RES_LIAB_CONTACT_POINT,CONTACT_TYPE,nvarchar(8),NULL,
GF_TLR_RES_LIAB_CONTACT_POINT,TYPE_OTHER_DESC,nvarchar(80),NULL,
GF_TLR_RES_LIAB_CONTACT_POINT,VALUE,nvarchar(35),NULL,
GF_TLR_RES_LIAB_CONTACT_POINT,PREFERENCE_INDC,nchar(1),NULL,
GF_TLR_RES_LIAB_CREDITOR,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LIAB_CREDITOR,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CREDITOR,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CREDITOR,LIABILITYID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CREDITOR,CREDITORID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_CREDITOR,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LIAB_CREDITOR,NAME,nvarchar(35),NULL,
GF_TLR_RES_LIAB_CREDITOR,ADDRESS1,nvarchar(35),NULL,
GF_TLR_RES_LIAB_CREDITOR,ADDRESS2,nvarchar(35),NULL,
GF_TLR_RES_LIAB_CREDITOR,CITY,nvarchar(35),NULL,
GF_TLR_RES_LIAB_CREDITOR,STATE,nvarchar(2),NULL,
GF_TLR_RES_LIAB_CREDITOR,POSTAL_CODE,nvarchar(9),NULL,
GF_TLR_RES_LIAB_PRIOR_ADV,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LIAB_PRIOR_ADV,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_PRIOR_ADV,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_PRIOR_ADV,LIABILITYID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_PRIOR_ADV,PRIORADVID,int,NOT NULL,Yes
GF_TLR_RES_LIAB_PRIOR_ADV,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LIAB_PRIOR_ADV,CODE,nvarchar(20),NULL,
GF_TLR_RES_LIAB_PRIOR_ADV,TYPE,nvarchar(8),NULL,
GF_TLR_RES_LIAB_PRIOR_ADV,PRIDATE,datetime,NULL,
GF_TLR_RES_LIABILITY_FILE_REF,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LIABILITY_FILE_REF,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIABILITY_FILE_REF,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LIABILITY_FILE_REF,LIABILITYID,int,NOT NULL,Yes
GF_TLR_RES_LIABILITY_FILE_REF,CREDITFILEID,int,NOT NULL,Yes
GF_TLR_RES_LIABILITY_FILE_REF,CREDIT_FILE_IDENT,nvarchar(20),NULL,
GF_TLR_RES_LIABILITY_FILE_REF,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LOANSAFE_ALERT,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LOANSAFE_ALERT,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LOANSAFE_ALERT,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_ALERT,LOANSAFERESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_ALERT,ALERTID,int,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_ALERT,ALERT_COUNT,int,NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_CATEGORY,nvarchar(20),NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_CLASSIFICATION,nvarchar(20),NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_TYPE,nvarchar(20),NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_RECOMMENDATION,nvarchar(250),NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_MESSAGE,nvarchar(250),NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_SEVERITY,nvarchar(10),NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_ISACTIVE,nchar(1),NULL,
GF_TLR_RES_LOANSAFE_ALERT,ALERT_IDENTIFIER,nvarchar(15),NULL,
GF_TLR_RES_LOANSAFE_REASONCODE,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LOANSAFE_REASONCODE,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LOANSAFE_REASONCODE,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_REASONCODE,LOANSAFERESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_REASONCODE,REASONCODEID,int,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_REASONCODE,REASONCODE,nvarchar(10),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_LOANSAFE_SEARCH,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_LOANSAFE_SEARCH,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_SEARCH,LOANSAFERESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_SEARCH,SEARCHID,int,NOT NULL,Yes
GF_TLR_RES_LOANSAFE_SEARCH,OTHERGOVT_FOOTNOTE,nvarchar(200),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,ACTOR_NAME,nvarchar(200),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,ACTOR_ROLE,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,OFAC_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,OFAC_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,SSN_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,SSN_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,MERS_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,MERS_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,NMLS_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,NMLS_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,ASC_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,ASC_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,GSA_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,GSA_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,OTHGVT_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,OTHGVT_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,FMAC_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,FMAC_STATUS,nvarchar(50),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,CLIENTSUPP_LINK,nvarchar(100),NULL,
GF_TLR_RES_LOANSAFE_SEARCH,CLIENTSUPP_STATUS,nvarchar(50),NULL,
GF_TLR_RES_MAVENT_HCL,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_MAVENT_HCL,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_MAVENT_HCL,ROWSERIALNO,int,NOT NULL,Yes
GF_TLR_RES_MAVENT_HCL,LIMIT_RATE,"decimal(16,6)",NULL,
GF_TLR_RES_MAVENT_HCL,LOAN_RATE,"decimal(16,6)",NULL,
GF_TLR_RES_MAVENT_HCL,APR_DIFFERENCE,"decimal(16,6)",NULL,
GF_TLR_RES_MAVENT_HCL,FEE_LIMIT,"decimal(18,3)",NULL,
GF_TLR_RES_MAVENT_HCL,LOAN_FEES,"decimal(18,3)",NULL,
GF_TLR_RES_MAVENT_HCL,FEE_DIFFERENCE,"decimal(18,3)",NULL,
GF_TLR_RES_MAVENT_OFAC,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_MAVENT_OFAC,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_MAVENT_OFAC,ROWSERIALNO,int,NOT NULL,Yes
GF_TLR_RES_MAVENT_OFAC,CNTR,smallint,NOT NULL,Yes
GF_TLR_RES_MAVENT_OFAC,BORR_NAME,nvarchar(50),NULL,
GF_TLR_RES_MAVENT_OFAC,LIST_TYPES,nvarchar(50),NULL,
GF_TLR_RES_MAVENT_OFAC,MIN_SCORE,smallint,NULL,
GF_TLR_RES_MAVENT_TILRW,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_MAVENT_TILRW,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_MAVENT_TILRW,ROWSERIALNO,int,NOT NULL,Yes
GF_TLR_RES_MAVENT_TILRW,DISCLOSED_APR,"decimal(16,6)",NULL,
GF_TLR_RES_MAVENT_TILRW,CALCULATED_APR,"decimal(16,6)",NULL,
GF_TLR_RES_MAVENT_TILRW,APR_DIFFERENCE,"decimal(16,6)",NULL,
GF_TLR_RES_MAVENT_TILRW,DISCLOSED_FIN_CHARGES,"decimal(18,3)",NULL,
GF_TLR_RES_MAVENT_TILRW,CALCULATED_FIN_CHARGES,"decimal(18,3)",NULL,
GF_TLR_RES_MAVENT_TILRW,FEE_DIFFERENCE,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESADJ,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_NADA_ACCESADJ,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_NADA_ACCESADJ,RESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_NADA_ACCESADJ,NADARESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_NADA_ACCESADJ,ACCESSORYID,smallint,NOT NULL,Yes
GF_TLR_RES_NADA_ACCESADJ,ADJUSTMENTID,smallint,NOT NULL,Yes
GF_TLR_RES_NADA_ACCESADJ,ADJUSTMENTTYPE,nchar(1),NULL,
GF_TLR_RES_NADA_ACCESADJ,ACCESSORYCODE,nchar(3),NULL,
GF_TLR_RES_NADA_ACCESADJ,ADJUSTACCESSCODE,nchar(3),NULL,
GF_TLR_RES_NADA_ACCESS,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_NADA_ACCESS,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_NADA_ACCESS,RESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_NADA_ACCESS,NADARESPONSEID,smallint,NOT NULL,Yes
GF_TLR_RES_NADA_ACCESS,ACCESSORYID,smallint,NOT NULL,Yes
GF_TLR_RES_NADA_ACCESS,ACCESSORYCODE,nchar(3),NULL,
GF_TLR_RES_NADA_ACCESS,DESCRIPTION,nvarchar(50),NULL,
GF_TLR_RES_NADA_ACCESS,RETAIL_VALUE,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,TRADEIN_VALUE,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,LOAN_VALUE,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,SELECT_STATUS,nchar(1),NULL,
GF_TLR_RES_NADA_ACCESS,SELECT_STATUS_OVR,nchar(1),NULL,
GF_TLR_RES_NADA_ACCESS,RETAIL_VALUE_OVR,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,TRADEIN_VALUE_OVR,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,LOAN_VALUE_OVR,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,ISINCLUDED,nchar(1),NULL,
GF_TLR_RES_NADA_ACCESS,ISADDED,nchar(1),NULL,
GF_TLR_RES_NADA_ACCESS,OPTION_VALUE_ROUGH_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,OPTION_VALUE_AVG_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,OPTION_VALUE_CLEAN_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_ACCESS,OPTION_VALUE_RETAIL_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_NADA_VAL,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_NADA_VAL,RESPONSEID,bigint,NOT NULL,Yes
GF_TLR_RES_NADA_VAL,NADARESPONSEID,bigint,NOT NULL,Yes
GF_TLR_RES_NADA_VAL,BASE_VALUE_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,BASE_VALUE_LOAN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,BASE_VALUE_RETAIL,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ADJUSTED_VALUE_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ADJUSTED_VALUE_LOAN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ADJUSTED_VALUE_RETAIL,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,MILEAGE_ADJ,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,MSRP,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,VALUE_SELECTED,nchar(1),NULL,
GF_TLR_RES_NADA_VAL,BASE_VALUE_LOAN_OVR,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ACCESS_VALUE_LOAN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ACCESS_VALUE_TRADIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ACCESS_VALUE_RETAIL,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,MILEAGE,int,NULL,
GF_TLR_RES_NADA_VAL,MILEADJLOAN,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,MILEADJRETAIL,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,MILEADJTRADEIN,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,WEIGHT,int,NULL,
GF_TLR_RES_NADA_VAL,AVEMILEAGE,int,NULL,
GF_TLR_RES_NADA_VAL,TRADEINVINACC,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,TRADEINVINACCMILE,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,LOANVINACC,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,LOANVINACCMILE,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,RETAILVINACC,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,RETAILVINACCMILE,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,AVGTRADEIN,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,ROUGHTRADEIN,"numeric(16,6)",NULL,
GF_TLR_RES_NADA_VAL,BASE_VALUE_ROUGH_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ACCESS_VALUE_ROUGH_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,TOTAL_VALUE_ROUGH_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,BASE_VALUE_CLEAN_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ACCESS_VALUE_CLEAN_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,TOTAL_VALUE_CLEAN_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,BASE_VALUE_AVG_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ACCESS_VALUE_AVG_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,TOTAL_VALUE_AVG_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,TOTAL_VALUE_RETAIL_TRADEIN,"decimal(18,3)",NULL,
GF_TLR_RES_NADA_VAL,ASSETID_LINKED_TO_RESP,int,NULL,
GF_TLR_RES_NADA_VAL,VALUATIONID_LINKED_TO_RESP,int,NULL,
GF_TLR_RES_NADA_VEHICLE,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_NADA_VEHICLE,DBID,nchar(5),NOT NULL,Yes
GF_TLR_RES_NADA_VEHICLE,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_NADA_VEHICLE,NADARESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_NADA_VEHICLE,VEHICLEYEAR,nvarchar(4),NULL,
GF_TLR_RES_NADA_VEHICLE,VEHICLESERIES,nvarchar(50),NULL,
GF_TLR_RES_NADA_VEHICLE,VEHICLEUID,int,NULL,
GF_TLR_RES_NADA_VEHICLE,VEHICLEVIN,nvarchar(20),NULL,
GF_TLR_RES_NADA_VEHICLE,REGION,nvarchar(20),NULL,
GF_TLR_RES_NADA_VEHICLE,VEHICLEMAKE,nvarchar(50),NULL,
GF_TLR_RES_NADA_VEHICLE,VEHICLEBODY,nvarchar(50),NULL,
GF_TLR_RES_NADA_VEHICLE,SERIESCODE,int,NULL,
GF_TLR_RES_NADA_VEHICLE,BODYCODE,int,NULL,
GF_TLR_RES_NADA_VEHICLE,MAKECODE,int,NULL,
GF_TLR_RES_NADA_VEHICLE,VEHICLECATEGORY,nvarchar(50),NULL,
GF_TLR_RES_PUBLIC_FILE_REF,LNUM,nchar(20),NOT NULL,Yes
GF_TLR_RES_PUBLIC_FILE_REF,RESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_PUBLIC_FILE_REF,CREDITRESPONSEID,int,NOT NULL,Yes
GF_TLR_RES_PUBLIC_FILE_REF,PUBLICID,int,NOT NULL,Yes
GF_TLR_RES_PUBLIC_FILE_REF,CREDITFILEID,int,NOT NULL,Yes
GF_TLR_RES_PUBLIC_FILE_REF,CREDIT_FILE_IDENT,nvarchar(20),NULL,
